symbol,symbolName,fullName,shortJobTitle,transactionType,amount,reportedPrice,usdValue,eodHolding,transactionDate,symbolCode,hasOptions,symbolType
RCL,Royal Caribbean Cruises Ltd,Maritza Gomez Montiel,N/A,Sell,"1,100",281.76000,"309,936","14,234",11/03/25,STK,Yes,1
CRTO,Criteo S.A. ADR,Ernst Teunissen,N/A,Buy,"4,403",22.71000,"99,992","12,468",11/03/25,STK,Yes,1
CRTO,Criteo S.A. ADR,Frederik Van Der Kooi,Chair,Buy,"2,299",22.61000,"51,980","16,600",11/03/25,STK,Yes,1
SYNA,Synaptics Inc,Nelson C Chan,Int. Chair,Award,"3,036",0.00000,"215,616","45,719",11/03/25,STK,Yes,1
UTZ,Utz Brands Inc,American Shareholder,N/A,Buy,"85,000",10.48000,"890,799","3,485,000",11/03/25,STK,Yes,1
EWBC,East West Bancorp,Douglas Paul Krause,V.Chair & CAO,Sell,"10,000",100.04000,"1,000,400","73,166",11/03/25,STK,Yes,1
TEAF,Tortoise Sustainable and Social Impact Term Fund,American Shareholder,N/A,Sell,"19,221",12.39000,"238,149","1,530,005",11/03/25,UIT,No,11
COOK,Traeger Inc,Ralph (Raul) Alvarez,N/A,Award,"44,836",0.00000,"40,801","1,118,993",11/03/25,STK,Yes,1
AVBC,Avidia Bancorp Inc,Robert D Cozzone,CEO,Buy,"3,310",15.10450,"49,996","50,782",11/03/25,STK,No,1
RYM,Rythm Inc,Benjamin Kovler,Chair/Int. CEO,Award,"14,375",0.00000,"591,962","84,215",11/03/25,STK,No,1
ITT,ITT Inc,Cheryl De Mesa Graziano,CAO,Sell,238,183.08000,"43,573","5,062",11/03/25,STK,Yes,1
ETSY,Etsy Inc,Merilee Buckley,PAO,Sell,"1,993",61.46960,"122,509",0,11/03/25,STK,Yes,1
SYNA,Synaptics Inc,James L Whims,N/A,Award,"3,036",0.00000,"215,616","25,226",11/03/25,STK,Yes,1
RYM,Rythm Inc,Brad Asher,CFO,Award,"6,000",0.00000,"247,081","6,000",11/03/25,STK,No,1
UTZ,Utz Brands Inc,American Shareholder,N/A,Buy,"15,000",10.48000,"157,200","615,000",11/03/25,STK,Yes,1
COOK,Traeger Inc,Steven Philip Richman,N/A,Award,"20,380",0.00000,"18,546","413,959",11/03/25,STK,Yes,1
TRU,Transunion,Steven M Chaouki,Reg. CEO,Sell,"1,000",80.47000,"80,470","63,592",11/03/25,STK,Yes,1
UTZ,Utz Brands Inc,Dylan Lissette,Chair,Buy,"31,750",10.58000,"335,915","160,612",11/03/25,STK,Yes,1
UTZ,Utz Brands Inc,Howard A Friedman,CEO,Buy,"7,200",10.58100,"76,183","279,279",11/03/25,STK,Yes,1
SCCO,Southern Copper Corp,Dr Luis Miguel Palomino Bonilla,N/A,Award,400,0.00000,"55,316","2,113",11/03/25,STK,Yes,1
SCCO,Southern Copper Corp,Enrique Castillo Sanchez Mejorada,N/A,Award,400,0.00000,"55,316","4,447",11/03/25,STK,Yes,1
SCCO,Southern Copper Corp,Vicente Ariztegui Andreve,N/A,Award,400,0.00000,"55,316","9,499",11/03/25,STK,Yes,1
SCCO,Southern Copper Corp,Leonardo Contreras Lerdo De Tejada,N/A,Award,400,0.00000,"55,316","9,004",11/03/25,STK,Yes,1
SYNA,Synaptics Inc,Keith B Geeslin,N/A,Award,"3,036",0.00000,"215,616","40,977",11/03/25,STK,Yes,1
SYNA,Synaptics Inc,Vivie  (Yy) Lee,N/A,Award,"3,036",0.00000,"215,616","10,958",11/03/25,STK,Yes,1
MYE,Myers Industries,Yvette Dapremont Bright,N/A,Buy,"1,000",17.45000,"17,449","28,711",11/03/25,STK,Yes,1
IOT,Samsara Inc Cl A,Dominic Phillips,CFO,Sell,"18,348",40.39130,"741,100","1,763,589",11/03/25,STK,Yes,1
JBL,Jabil Circuit,Mark T Mondello,Chair,Sell,"20,000",220.82770,"4,416,554","1,228,359",11/03/25,STK,Yes,1
CMS,Cms Energy Corp,Brandon J Hofmeister,SVP.,Sell,"4,000",72.47060,"289,883","64,491",11/03/25,STK,Yes,1
SLP,Simulations Plus Inc,Lisa Lavange,N/A,Award,"1,771",0.00000,"30,001","10,834",11/03/25,STK,Yes,1
SYNA,Synaptics Inc,Susan J Hardman,N/A,Award,"3,036",0.00000,"215,616","14,334",11/03/25,STK,Yes,1
SYNA,Synaptics Inc,Jeffrey D Buchanan,N/A,Award,"3,036",0.00000,"215,616","21,657",11/03/25,STK,Yes,1
ASA,ASA Gold and Precious Metals,American Shareholder,N/A,Buy,"26,152",46.21000,"1,208,484","5,145,514",11/03/25,UIT,Yes,11
TEAM,Atlassian Corp,Scott Belsky,N/A,Buy,"1,476",169.99000,"250,905","6,131",11/03/25,STK,Yes,1
NQP,Nuveen Pennsylvania Investment,American Shareholder,N/A,Sell,"28,534",12.06000,"344,121","4,408,563",11/03/25,UIT,No,11
OPCH,Option Care Health Inc,Harry M Jansen Kraemer,Chair,Buy,"38,000",25.98400,"987,392","413,390",11/03/25,STK,Yes,1
ECAT,Blackrock ESG Capital Allocation Trust,American Shareholder,N/A,Sell,"70,661",16.40000,"1,158,840","27,227,642",11/03/25,UIT,No,11
TEAM,Atlassian Corp,Michael Cannon-Brookes,CEO,Sell,"7,665",172.78430,"1,324,392","306,600",11/03/25,STK,Yes,1
TEAM,Atlassian Corp,Scott Farquhar,N/A,Sell,"7,665",172.78500,"1,324,397","306,600",11/03/25,STK,Yes,1
MEGI,Nyli CBRE Global Infrastructure Megatrends Term,American Shareholder,N/A,Sell,"108,100",14.08000,"1,522,048","6,049,597",11/03/25,UIT,No,11
EQIX,Equinix Inc,Brandi Galvin Morandi,CHRO,Sell,100,840.47000,"84,047","8,277",11/03/25,STK,Yes,1
AEE,Ameren Corp,Michael L Moehn,CFO,Sell,"6,500",101.44000,"659,360","204,156",11/03/25,STK,Yes,1
SNX,Synnex Corp,Merline Saintil,N/A,Sell,336,155.79000,"52,346","7,330",11/03/25,STK,Yes,1
NLY,Annaly Capital Management Inc,Anthony C Green,Corp & legal ofc,Sell,"22,499",21.15000,"475,854","178,441",11/03/25,STK,Yes,1
SLP,Simulations Plus Inc,Sharlene Evans,N/A,Award,"1,771",0.00000,"30,001","13,280",11/03/25,STK,Yes,1
LNN,Lindsay Corp,Samuel S Hinrichsen,SVP.,Award,"2,674",0.00000,"299,943","2,674",11/03/25,STK,Yes,1
SLP,Simulations Plus Inc,John Paglia,N/A,Award,"1,771",0.00000,"30,001","10,696",11/03/25,STK,Yes,1
SYNA,Synaptics Inc,Patricia Lorraine Kummrow,N/A,Award,"3,036",0.00000,"215,616","11,838",11/03/25,STK,Yes,1
SLP,Simulations Plus Inc,Daniel Weiner,Chair,Award,"1,771",0.00000,"30,001","12,654",11/03/25,STK,Yes,1
SLP,Simulations Plus Inc,Walter S Woltosz,N/A,Award,"1,771",0.00000,"30,001","3,288,002",11/03/25,STK,Yes,1
MTG,Mgic Investment Corp,Salvatore A Miosi,COO,Sell,"30,000",27.52000,"825,600","544,245",11/03/25,STK,Yes,1
HLX,Helix Energy Solutions Group,Scott Andrew Sparks,COO,Sell,"40,000",6.87900,"275,160","301,042",11/03/25,STK,Yes,1
NLY,Annaly Capital Management Inc,David L Finkelstein,CEO & CIO,Sell,"50,000",21.16000,"1,058,000","709,725",11/03/25,STK,Yes,1
CARG,Cargurus Inc Cl A,Ismail Elshareef,CPO,Sell,"1,228",34.98000,"42,955","95,907",11/03/25,STK,Yes,1
CARG,Cargurus Inc Cl A,Samuel Zales,COO,Sell,"10,000",34.98000,"349,799","410,259",11/03/25,STK,Yes,1
RGP,Resources Connection Inc,Roger D Carlile,CEO,Award,"600,000",0.00000,"2,808,000","666,554",11/03/25,STK,Yes,1
RMD,Resmed Inc,Brett Sandercock,CFO,Sell,"1,000",247.54000,"247,539","85,745",11/03/25,STK,Yes,1
LLY,Eli Lilly and Company,American Shareholder,N/A,Sell,"300,000",888.82970,"266,648,910","93,931,978",11/03/25,STK,Yes,1
NCSM,Ncs Multistage Holdings Inc,Robert Nipper,N/A,Sell,"3,147",40.00000,"125,880","123,051",11/03/25,STK,No,1
MRK,Merck & Company,David Michael Williams,CIO,Sell,"8,614",83.58950,"720,040","24,578",11/03/25,STK,Yes,1
IRMD,Iradimed Corp,Roger E Susi,Chair & CEO,Sell,"5,000",82.64320,"413,216","4,547,950",11/03/25,STK,Yes,1
BOOT,Boot Barn Holdings Inc,Peter M Starrett,Chair,Sell,"6,498",190.00000,"1,234,620","32,170",11/03/25,STK,Yes,1
SIRI,Siriusxm Holdings Inc,Kristina Salen,N/A,Sell,"1,845",21.64000,"39,925","19,969",11/03/25,STK,Yes,1
SNX,Synnex Corp,Richard T Hume,N/A,Sell,"5,000",153.81480,"769,074","57,515",11/03/25,STK,Yes,1
PL,Planet Labs Pbc,Scott Reese,N/A,Award,"8,807",0.00000,"116,165","8,807",11/03/25,STK,Yes,1
FUSB,First US Bancshares Inc,James F House,CEO,Buy,"1,250",13.29000,"16,612","133,729",11/03/25,STK,No,1
SR,Spire Inc,Steven M Greenley,COO,Award,"7,970",0.00000,"699,925","7,970",11/03/25,STK,Yes,1
VIAV,Viavi Solutions,Paul Mcnab,CMO,Sell,"12,617",17.41000,"219,662","28,044",11/03/25,STK,Yes,1
VIAV,Viavi Solutions,Luke M Scrivanich,GM,Sell,"9,765",17.45000,"170,400","61,820",11/03/25,STK,Yes,1
VIAV,Viavi Solutions,Keith L Barnes,N/A,Sell,"53,933",17.27260,"931,564","125,151",11/03/25,STK,Yes,1
VIAV,Viavi Solutions,Kevin Christopher Siebert,Gen Cou & Sec,Sell,"11,148",17.29000,"192,749","73,450",11/03/25,STK,Yes,1
EQB-PR-C.TO,Equitable Group Inc Pref Ser 3,Mary Lee Schneider,N/A,Buy,"2,081",30.28000,"63,000","2,081",11/03/25,STKINT:CA,No,6
WM,Waste Management,Sean E Menke,N/A,Buy,"2,000",196.42010,"392,840","7,314",11/03/25,STK,Yes,1
WM,Waste Management,David L. Reed,CFO,Award,"2,628",0.00000,"517,112","7,840",11/03/25,STK,Yes,1
GBFH,Gbank Finl Hldgs,Tara Allyce Campbell,COO,Sell,"3,867",35.61100,"137,707","3,733",11/03/25,STK,No,1
TEL,Te Connectivity Ltd,John S Jenkins Jr,Gen Cou,Sell,"2,897",247.73020,"717,674","20,903",11/03/25,STK,Yes,1
FCNCP,First Citizens Bancshares,Mary Lee Schneider,N/A,Buy,"2,544",24.76000,"63,000","2,544",11/03/25,UIT,No,11
XOM,Exxon Mobil Corp,Greg C Garland,N/A,Award,"8,000",0.00000,"910,080","8,339",11/03/25,STK,Yes,1
VIR,Vir Biotechnology Inc,Dr Vicki L Sato,Chair,Sell,"22,000",5.63850,"124,047","1,210,391",11/03/25,STK,Yes,1
ORI,Old Republic International Corp,Therace Risch,N/A,Buy,"1,000",39.13580,"39,135","10,625",11/03/25,STK,Yes,1
NEEXU,Nextera Energy Inc,American Shareholder,N/A,Buy,"15,170",0.82000,"12,440","4,125,367",11/03/25,STK:OTC,No,1
CME,CME Group Inc,Harold Eugene Ford jr,N/A,Sell,"1,000",263.53000,"263,531","1,091",11/03/25,STK,Yes,1
PEBK,Peoples Bancorp NC,James S Abernethy,V.Chair,Sell,800,29.05000,"23,240","175,867",11/03/25,STK,No,1
EPR,Entertainment Properties Trust,Gregory E Zimmerman,CIO,Sell,"7,500",49.21270,"369,095","73,877",11/03/25,STK,Yes,1
MSBI,Midland Sts BNC,Jeremy Andrew Jameson,CCO,Award,"23,310",0.00000,"371,562","57,984",11/03/25,STK,Yes,1
MSBI,Midland Sts BNC,Eric T Lemke,CFO,Award,"14,940",0.00000,"238,143","43,333",11/03/25,STK,Yes,1
MSBI,Midland Sts BNC,Jeffrey G Ludwig,V.Chair & CE,Award,"38,410",0.00000,"612,256","411,228",11/03/25,STK,Yes,1
MSBI,Midland Sts BNC,Daniel Edward Casey,CRO,Award,"10,760",0.00000,"171,515","24,112",11/03/25,STK,Yes,1
MSBI,Midland Sts BNC,Jeffrey S Mefford,Div. Pres,Award,"23,310",0.00000,"371,562","79,059",11/03/25,STK,Yes,1
CZFS,Citizens Fincl Svcs,Randall E Black,CEO,Buy,478,54.10460,"25,862","44,329",11/03/25,STK,No,1
NEWT,Newtekone Inc,Gregory L Zink,N/A,Buy,"1,000",10.43000,"10,429","37,207",11/03/25,STK,Yes,1
DRTS,Alpha Tau Medical Ltd Cl A,Amnon Gat,COO,Sell,"16,000",4.16500,"66,640",N/A,11/03/25,STK,No,1
CPA,Copa Holdings S.A.,Pedro Heilbron,Chair & CEO,Sell,"30,000",125.21000,"3,756,300",N/A,11/03/25,STK,Yes,1
RDWR,Radware Ltd,Sharon Trachtman,CMO,Sell,"3,110",25.63000,"79,710",N/A,11/03/25,STK,Yes,1
SOPH,Sophia Genetics Sa,Kathy L Hibbs,N/A,Sell,"10,000",5.00000,"50,000",N/A,11/03/25,STK,Yes,1
TK,Teekay Corporation Ltd,Rudolph Krediet,N/A,Sell,"28,563",9.44450,"269,762",N/A,11/03/25,STK,Yes,1
NEXM,Nexmetals Mining Corp,Sean Michael Whiteford,Pres.,Buy,"5,000",3.91000,"19,550","27,833",11/03/25,STK,No,1
SGMLF,Sigma Lithium Corp,Marcelo Freire De Paiva,Co-Chair,Buy,"77,007",5.18210,"399,058","2,244,307",11/03/25,STK:OTC,No,1
NTRA,Natera Inc,Steve Chapman,CEO,Sell,"5,024",199.95880,"1,004,593","144,816",11/03/25,STK,Yes,1
NTRA,Natera Inc,Dr Matthew Rabinowitz,Chair,Sell,"17,100",200.00020,"3,420,003","2,308,752",11/03/25,STK,Yes,1
AJG,Arthur J. Gallagher & Company,Michael Robert Pesch,VP.,Buy,"4,000",247.12210,"988,489","54,832",11/03/25,STK,Yes,1
GWRE,Guidewire Software Inc,John Mullen,Pres.,Sell,"3,000",231.85000,"695,550","152,958",11/03/25,STK,Yes,1
GWRE,Guidewire Software Inc,Michael (Mike) George Rosenbaum,CEO,Sell,"1,400",231.85000,"324,591","255,158",11/03/25,STK,Yes,1
FIBK,First Interstate Ban,Jonathan R Scott,N/A,Sell,"4,800",31.27000,"150,096","941,024",11/03/25,STK,Yes,1
MSM,Msc Industrial Direct Company,Mitchell Lawrence Jacobson,Chair,Buy,"181,806",84.75200,"15,408,422","8,084,735",11/03/25,STK,Yes,1
CLVT,Clarivate Analytics Plc,Kenneth L Cornick,N/A,Buy,"725,000",3.42340,"2,481,964","1,032,711",11/03/25,STK,Yes,1
HOWL,Werewolf Therapeutics Inc,Dr Luke Evnin,Chair,Sell,"189,356",1.32740,"251,351","3,943,359",11/03/25,STK,Yes,1
HOWL,Werewolf Therapeutics Inc,Ansbert K Gadicke,N/A,Sell,"295,043",1.32740,"391,641","6,147,610",11/03/25,STK,Yes,1
FIBK,First Interstate Ban,American Shareholder,N/A,Sell,"10,000",30.99000,"309,900","234,460",11/03/25,STK,Yes,1
FINW,Finwise Bancorp,Robert Keil,CTO,Sell,"1,500",19.48000,"29,220","56,428",11/03/25,STK,No,1
EBF,Ennis Inc,Boyne Wade Brewer,COO,Buy,"2,000",17.04990,"34,100","23,684",11/03/25,STK,No,1
SKYQ,Sky Quarry Inc,David O Sealock,N/A,Sell,"191,533",0.45380,"86,918","535,977",11/03/25,STK,No,1
MOFG,Midwestone Fnl Gp,Charles N Reeves,CEO,Buy,760,37.91430,"28,815","94,989",11/03/25,STK,Yes,1
RMI,Rivernorth Opportunistic Municipal Income Fund,American Shareholder,N/A,Buy,"2,672",14.65380,"39,155","34,648",11/03/25,UIT,No,11
MYE,Myers Industries,Dr. Helmuth Ludwig,N/A,Buy,"5,000",17.21000,"86,050","13,436",11/03/25,STK,Yes,1
MYE,Myers Industries,Dr. Helmuth Ludwig,N/A,Award,"3,436",0.00000,"59,546","13,436",11/03/25,STK,Yes,1
UFPI,Universal Forest Prd,Michael G Wooldridge,N/A,Award,366,0.00000,"33,720","15,889",11/03/25,STK,Yes,1
NET,Cloudflare Inc Cl A,Mark J Hawkins,N/A,Sell,"1,000",254.15000,"254,150","10,990",11/03/25,STK,Yes,1
NGS,Natural Gas Services Group,Brian L Tucker,N/A,Award,"12,683",0.00000,"353,094","14,033",11/03/25,STK,Yes,1
NGS,Natural Gas Services Group,Jean K Holley,N/A,Award,"3,465",0.00000,"96,465","11,265",11/03/25,STK,Yes,1
UWMC,Uwm Hldg Corp,Mat Ishbia,Chair & CEO,Sell,"1,789,068",5.63670,"10,084,439","7,108,957",11/03/25,STK,Yes,1
PLD,Prologis Inc,Cristina Gabriela Bita,N/A,Sell,500,123.14000,"61,570","8,829",11/03/25,STK,Yes,1
FHI,Federated Investors,Saker Anwar Nusseibeh,Div. CEO,Sell,"15,000",48.54360,"728,155","157,039",11/03/25,STK,Yes,1
PATH,Uipath Inc Cl A,Daniel Dines,Chair & CEO,Sell,"45,000",16.22640,"730,188","29,378,585",11/03/25,STK,Yes,1
FND,Floor & Decor Holdings Inc,Bradley S Paulsen,Pres.,Buy,"5,000",60.26910,"301,345","30,000",11/03/25,STK,Yes,1
SXT,Sensient Technologies Corp,Dr Joseph Carleone,N/A,Buy,"1,000",91.25750,"91,257","22,414",11/03/25,STK,Yes,1
CNA,CNA Financial Corp,Dino E Robusto,Chair,Sell,"6,250",45.28000,"283,000","674,338",11/03/25,STK,Yes,1
VEL,Velocity Financial Inc,Mark R Szczepaniak,CFO,Sell,"1,572",18.50370,"29,088","154,951",11/03/25,STK,Yes,1
MTDR,Matador Resources Company,Shelley F Appel,N/A,Buy,"4,485",39.72110,"178,149","1,744,562",11/03/25,STK,Yes,1
ALKS,Alkermes Plc,Craig C Hopkinson,Chf Med Off.,Sell,"4,000",30.38240,"121,530","69,740",11/03/25,STK,Yes,1
LTBR,Lightbridge Corp,Dr Sweta Chakraborty,N/A,Sell,"1,948",26.73000,"52,070","43,501",11/03/25,STK,Yes,1
YELP,Yelp Inc,Craig Saldanha,CPO,Sell,"1,200",32.98000,"39,576","201,300",11/03/25,STK,Yes,1
FCPT,Four Corners Property Trust IN,Toni S Steele,N/A,Sell,838,23.90190,"20,030","25,829",11/03/25,STK,No,1
FCF,First Commonwealth Financial Corp,Todd D Brice,N/A,Buy,"1,000",15.26860,"15,269","14,717",11/03/25,STK,Yes,1
UFPI,Universal Forest Prd,Mary E Tuuk Kuras,N/A,Award,366,0.00000,"33,720","21,671",11/03/25,STK,Yes,1
UFPI,Universal Forest Prd,Joan A Budden,N/A,Award,366,0.00000,"33,720","1,049",11/03/25,STK,Yes,1
CI,The Cigna Group,David M Cordani,Chair & CEO,Buy,"4,134",241.87620,"999,916","621,872",11/03/25,STK,Yes,1
BPRN,Princeton Bancorp Inc,Susan Barrett,N/A,Buy,"1,600",31.50000,"50,400","4,802",11/03/25,STK,No,1
BBT,Beacon Financial Corporation,William H Hughes iii,N/A,Buy,635,24.26000,"15,405","13,540",11/03/25,STK,Yes,1
NEWT,Newtekone Inc,Barry Sloane,Chair & CEO,Buy,"10,000",10.21700,"102,170","1,212,459",11/03/25,STK,Yes,1
FORA,Forian Inc,Caroline Strickland Mcgrail,Gen Cou,Award,"150,000",0.00000,"336,000","150,000",11/02/25,STK,Yes,1
VRME,Verifyme Inc,Jack Wang,CIO,Award,"13,334",0.00000,"13,145","50,395",11/02/25,STK,No,1
VRME,Verifyme Inc,Fred Volk iii,Ops,Award,"13,334",0.00000,"13,145","64,809",11/02/25,STK,No,1
ALK,Alaska Air Group,Kyle B Levine,CLO & Sec.,Award,"4,857",0.00000,"202,682","23,922",11/02/25,STK,Yes,1
ALK,Alaska Air Group,Emily Halverson,Contr. & CAO,Award,970,0.00000,"40,478","9,065",11/02/25,STK,Yes,1
CRUS,Cirrus Logic Inc,Ulf Habermann,SVP-Finance,Award,"5,601",0.00000,"742,973","32,343",11/02/25,STK,Yes,1
DTIL,Precision Biosciences Inc,Michael Amoroso,CEO,Award,"9,444",0.00000,"77,062","118,984",11/02/25,STK,Yes,1
DTIL,Precision Biosciences Inc,Dario Scimeca,Gen Cou & Co Sec,Award,"1,835",0.00000,"14,973","28,923",11/02/25,STK,Yes,1
DTIL,Precision Biosciences Inc,Alex Kelly,CFO,Award,"3,605",0.00000,"29,416","78,601",11/02/25,STK,Yes,1
IAS,Integral Ad Science Holding Corp,Lisa Utzschneider,CEO,Award,"23,893",0.00000,"243,947","429,922",11/02/25,STK,Yes,1
GDRX,Goodrx Holdings Inc Cl A,Trevor Bezdek,Co-Chair,Award,"33,530",0.00000,"112,995","5,425,524",11/02/25,STK,Yes,1
LTRX,Lantronix Inc,Saleel Awsare,CEO,Award,"156,752",0.00000,"772,787","373,425",11/01/25,STK,Yes,1
FTNT,Fortinet Inc,Michael Xie,CTO,Award,"7,035",0.00000,"608,036","56,495,064",11/01/25,STK,Yes,1
FTNT,Fortinet Inc,Ken Xie,Chair & CEO,Award,"16,832",0.00000,"1,454,789","60,202,230",11/01/25,STK,Yes,1
FTNT,Fortinet Inc,Christiane Ohlgart,CFO,Award,685,0.00000,"59,204","6,834",11/01/25,STK,Yes,1
FFIV,F5 Inc,Francois Locoh Donou,CEO,Award,"7,174",0.00000,"1,815,381","194,923",11/01/25,STK,Yes,1
FFIV,F5 Inc,Chad Michael Whalen,Chf Revenue Of,Award,"2,602",0.00000,"658,436","35,077",11/01/25,STK,Yes,1
FTNT,Fortinet Inc,John Whittle,COO/Secy,Award,"4,615",0.00000,"398,874","76,280",11/01/25,STK,Yes,1
FFIV,F5 Inc,Angelique M Okeke,Gen Cou,Award,489,0.00000,"123,741","1,791",11/01/25,STK,Yes,1
FFIV,F5 Inc,Lyra Amber Schramm,Chf People Off,Award,453,0.00000,"114,631","1,062",11/01/25,STK,Yes,1
FFIV,F5 Inc,Cooper Edward Werner,CFO,Award,783,0.00000,"198,138","5,705",11/01/25,STK,Yes,1
FFIV,F5 Inc,Thomas Dean Fountain,COO,Award,"3,003",0.00000,"759,909","30,811",11/01/25,STK,Yes,1
FFIV,F5 Inc,Kunal Anand,CTO,Award,623,0.00000,"157,650","8,595",11/01/25,STK,Yes,1
TMUS,T-Mobile US,Srinivasan Gopalan,CEO,Award,"41,464",0.00000,"8,709,514","80,458",11/01/25,STK,Yes,1
PANW,Palo Alto Networks Inc,Dipak Golechha,CFO,Award,"280,820",0.00000,"61,847,797","162,619",11/01/25,STK,Yes,1
HOOD,Robinhood Markets Inc Cl A,Steven M Quirk,Chf Off.,Award,"43,403",0.00000,"6,370,693","118,629",11/01/25,STK,Yes,1
QMCO,Quantum Corp,Hugues Meyrath,CEO,Award,"37,500",0.00000,"354,000","62,200",11/01/25,STK,No,1
CACI,Caci International,Jeffrey D Maclauchlan,CFO,Award,"6,173",0.00000,"3,470,769","7,475",11/01/25,STK,Yes,1
PANW,Palo Alto Networks Inc,William B J Jenkins Jr,Pres.,Award,"312,025",0.00000,"68,720,387","155,339",11/01/25,STK,Yes,1
BMY,Bristol-Myers Squibb Company,Dr Christopher S Boerner,Chair & CEO,Award,"2,420",0.00000,"111,489","126,621",11/01/25,STK,Yes,1
PANW,Palo Alto Networks Inc,Josh D Paul,CAO,Award,"31,201",0.00000,"6,871,708","48,205",11/01/25,STK,Yes,1
ETSY,Etsy Inc,Bradley Minor,CMO,Award,"2,088",0.00000,"129,455","10,468",11/01/25,STK,Yes,1
EB,Eventbrite Inc,Julia Hartz,Chair & CEO,Award,"13,724",0.00000,"31,703","1,653,577",11/01/25,STK,Yes,1
PANW,Palo Alto Networks Inc,Lee Klarich,CTO & CPO,Award,"468,038",0.00000,"103,080,690","1,075,173",11/01/25,STK,Yes,1
FROG,Jfrog Ltd,Sigal Zarmi,N/A,Award,"7,305",0.00000,"346,842","7,305",11/01/25,STK,Yes,1
BMY,Bristol-Myers Squibb Company,Karin Shanahan,Prod Dev.,Award,"6,281",0.00000,"289,366","18,144",11/01/25,STK,Yes,1
BMY,Bristol-Myers Squibb Company,Gregory Scott Meyers,CDO,Award,"6,281",0.00000,"289,366","19,718",11/01/25,STK,Yes,1
FELE,Franklin Electric Company,Gregg C Sengstack,N/A,Award,366,0.00000,"34,686","470,922",11/01/25,STK,Yes,1
GTM,Zoominfo Technologies Inc Cl A,Michael Graham O?Brien,CFO,Award,"1,541",0.00000,"17,290","79,516",11/01/25,STK,Yes,1
